Date,Price,LogReturn,LogReturn_Pct,GARCH_30D_Vol_Forecast,GARCH_1D_Vol_Forecast,Alpha,Beta,CVNA_Price,ATM_Strike,DTE,Call_IV,Put_IV,Avg_IV,Call_Price,Put_Price,Vol_Spread,Signal,Signal_Strength
2/8/2024,52.39,0.085641478,8.564147813,0.969524537,0.879218666,0.061858679,0.918214565,52.39,51,29,1.1091,1.1045,1.1068,7.45,7.15,-0.137275463,SHORT_STRADDLE,0.124029149
2/9/2024,53.13,0.014026007,1.402600704,1.005332583,0.924282699,0.062035709,0.916971524,53.13,53,28,1.0906,1.1009,1.0957,6.18,0,-0.090367417,SHORT_STRADDLE,0.082474598
2/12/2024,55.28,0.039669439,3.9669439,0.998366373,0.904073626,0.067104363,0.910639543,55.28,55,25,1.1882,1.2004,1.1943,7.45,7.55,-0.195933627,SHORT_STRADDLE,0.164057295
2/13/2024,51.97,-0.06174455,-6.174455044,0.966989374,0.883236795,0.060730691,0.919813561,51.97,55,31,1.1601,1.2003,1.1802,6.15,9.24,-0.213210626,SHORT_STRADDLE,0.180656351
2/14/2024,54.16,0.041276,4.127599958,1.002461505,0.914340821,0.064444188,0.911838092,54.16,55,30,1.1861,1.1962,1.1911,7.4,7.95,-0.188638495,SHORT_STRADDLE,0.158373348
2/15/2024,57.62,0.061927101,6.192710105,0.970432388,0.89047698,0.060685429,0.919544308,57.62,55,29,1.1659,1.1924,1.1792,9.2,6.45,-0.208767612,SHORT_STRADDLE,0.177041734
2/16/2024,52.48,-0.093437585,-9.343758502,0.975190208,0.89752378,0.061165815,0.91878992,52.48,53,35,1.1865,1.1283,1.1574,7.62,0,-0.182209792,SHORT_STRADDLE,0.157430268
2/20/2024,51.81,-0.012848964,-1.284896381,1.033311069,0.968434095,0.060104304,0.918480374,51.81,52,31,1.1943,1.2078,1.2011,7.16,0,-0.167788931,SHORT_STRADDLE,0.139696055
2/21/2024,49.4,-0.047632757,-4.763275663,1.008864611,0.941566442,0.057800539,0.921668287,49.4,49,30,1.2255,1.239,1.2323,0,6.73,-0.223435389,SHORT_STRADDLE,0.181315742
2/22/2024,52.41,0.059146989,5.914698862,1.006389401,0.938968551,0.058422899,0.920843231,52.41,52,29,1.2573,1.269,1.2631,8.03,7.2,-0.256710599,SHORT_STRADDLE,0.20323854
2/23/2024,69.23,0.278336882,27.83368819,1.003759137,0.939788989,0.056506806,0.922975211,69.23,57,28,0.8611,0.8567,0.8589,13.85,2.3,0.144859137,LONG_STRADDLE,0.168656581
2/26/2024,69.88,0.009345191,0.934519058,1.409663102,1.468876484,0.061490847,0.906607135,69.88,70,25,0.8235,0.8408,0.8322,6.55,6.27,0.577463102,LONG_STRADDLE,0.693899426
2/27/2024,80.42,0.140483416,14.04834162,1.367909079,1.413209987,0.061068801,0.9064476,80.46,74,30,0.9319,0.9347,0.9333,11.72,5.7,0.434609079,LONG_STRADDLE,0.465669216
2/28/2024,75.47,-0.063527675,-6.352767517,1.444790948,1.494360586,0.066342946,0.904490985,75.47,76,29,0.841,0.8463,0.8437,7.4,7.61,0.601090948,LONG_STRADDLE,0.712446306
2/29/2024,75.93,0.006076637,0.607663693,1.425879245,1.46680079,0.065901149,0.905062988,75.93,76,28,0.8064,0.8146,0.8105,6.75,7.25,0.615379245,LONG_STRADDLE,0.759258785
3/1/2024,82.96,0.088546701,8.85467007,1.37536469,1.401859535,0.063190717,0.907494391,82.96,80,27,0.8728,0.7934,0.8331,10.1,6.56,0.54226469,LONG_STRADDLE,0.65089988
3/4/2024,81.54,-0.017264867,-1.726486653,1.368210583,1.392429837,0.063096331,0.907478156,81.54,82,32,0.8776,0.8945,0.886,10.14,8.2,0.482210583,LONG_STRADDLE,0.544255737
3/5/2024,77.33,-0.053011719,-5.301171877,1.330715656,1.343389585,0.06171605,0.908408009,77.33,77,31,0.7816,0.83,0.8058,8.9,7.9,0.524915656,LONG_STRADDLE,0.651421762
3/6/2024,77.81,0.006187979,0.618797901,1.314306131,1.320994426,0.062220938,0.907262494,77.81,78,30,0.8256,0.8172,0.8214,9.05,6.6,0.492906131,LONG_STRADDLE,0.60008051
3/7/2024,79.47,0.021109634,2.110963432,1.2793035,1.273224892,0.060029226,0.909723118,79.47,79,29,0.8502,0.7399,0.795,8,7.25,0.4843035,LONG_STRADDLE,0.609186793
3/8/2024,85.3,0.070794863,7.079486255,1.248512909,1.232311803,0.059083301,0.91025163,85.3,84,28,0.8219,0.8189,0.8204,11.2,7.1,0.428112909,LONG_STRADDLE,0.52183436
3/11/2024,78.1,-0.088184398,-8.818439765,1.239235103,1.220554502,0.058917477,0.910207244,78.1,81,25,0.8062,0.8021,0.8041,7,5.02,0.435135103,LONG_STRADDLE,0.541145508
3/12/2024,76.28,-0.023579276,-2.357927611,1.254484724,1.241816535,0.059421602,0.909770421,76.28,76,31,0.7653,0.7784,0.7718,7.38,6.87,0.482684724,LONG_STRADDLE,0.6254013
3/13/2024,79.67,0.043482323,4.348232266,1.239588004,1.213133237,0.061865247,0.907155836,79.67,80,30,0.7386,0.7667,0.7527,7.37,7.46,0.486888004,LONG_STRADDLE,0.646855326
3/14/2024,76.68,-0.038252185,-3.825218521,1.218203372,1.184049153,0.061521812,0.907018839,76.68,77,29,0.7414,0.7639,0.7526,6.9,7.4,0.465603372,LONG_STRADDLE,0.618659809
3/15/2024,79.58,0.037121887,3.712188682,1.204698949,1.163270042,0.06157775,0.90699152,79.58,80,28,0.774,0.7582,0.7661,6.79,7.55,0.438598949,LONG_STRADDLE,0.572508745
3/18/2024,80.79,0.01509039,1.509039049,1.184071855,1.134772238,0.061289654,0.906898196,80.79,81,25,0.7676,0.7745,0.7711,7,6.54,0.412971855,LONG_STRADDLE,0.535561996
3/19/2024,78.88,-0.023925485,-2.39254852,1.163101275,1.105188844,0.057674706,0.904617203,78.88,79,31,0.7324,0.7438,0.7381,7.2,6.98,0.425001275,LONG_STRADDLE,0.575804464
3/20/2024,86.42,0.09129142,9.129142021,1.142433099,1.07970039,0.059395136,0.908818898,86.43,83,30,0.759,0.774,0.7665,9.65,6.11,0.375933099,LONG_STRADDLE,0.490454141
3/21/2024,87.71,0.014816787,1.481678746,1.15902247,1.104361058,0.059050455,0.909600329,87.71,88,29,0.7412,0.7443,0.7427,7.9,7.41,0.41632247,LONG_STRADDLE,0.560552672
3/22/2024,85.94,-0.02038654,-2.038653962,1.142516946,1.074315399,0.061329934,0.906578798,85.94,86,28,0.6909,0.7077,0.6993,7.35,6.95,0.443216946,LONG_STRADDLE,0.633800866
3/25/2024,88.41,0.028335707,2.833570707,1.125652417,1.051842305,0.060615524,0.907505256,88.41,88,25,0.7549,0.761,0.7579,8.3,6.65,0.367752417,LONG_STRADDLE,0.485225514
3/26/2024,90.81,0.026784326,2.678432628,1.108114072,1.025967856,0.061315922,0.906498692,90.81,91,31,0.8618,0.7724,0.8171,10,8.07,0.291014072,LONG_STRADDLE,0.356154782
3/27/2024,90.31,-0.005521215,-0.552121544,1.090388265,1.001549252,0.061391735,0.906500405,90.31,90,30,0.74,0.7404,0.7402,8.22,7.65,0.350188265,LONG_STRADDLE,0.473099521
3/28/2024,87.91,-0.026934632,-2.69346324,1.073317451,0.976963724,0.061617727,0.906480065,87.91,88,29,0.6966,0.7337,0.7151,7.15,8.27,0.358217451,LONG_STRADDLE,0.500933367
4/1/2024,86.79,-0.012822156,-1.282215621,1.06201916,0.962199185,0.061794924,0.906511091,86.79,87,25,0.7158,0.7167,0.7162,7.15,6.98,0.34581916,LONG_STRADDLE,0.482852778
4/2/2024,82.87,-0.046218293,-4.62182928,1.046781884,0.941357282,0.062081055,0.90650623,82.87,83,31,1.0119,0.9711,0.9915,0,9.95,0.055281884,LONG_STRADDLE,0.055755808
4/3/2024,82.4,-0.005687678,-0.568767795,1.053168315,0.941060694,0.065323941,0.902234566,82.4,82,30,1.0069,0.9948,1.0009,11.3,9.6,0.052268315,LONG_STRADDLE,0.052221316
4/4/2024,82.44,0.000485319,0.048531911,1.040788096,0.915299343,0.068049525,0.8991906,82.44,82,29,1.0233,1.0193,1.0213,11.3,9.9,0.019488096,NO_TRADE,0.019081657
4/5/2024,83.84,0.016839465,1.683946455,1.019503825,0.900350254,0.063320176,0.904390501,83.84,84,28,1.0893,1.0355,1.0624,9.95,9.9,-0.042896175,NO_TRADE,0.040376671
4/8/2024,82.67,-0.014053441,-1.405344131,1.006568086,0.867489826,0.069849412,0.898681564,82.67,83,25,1.0399,1.0425,1.0412,9.85,9.3,-0.034631914,NO_TRADE,0.033261538
4/9/2024,83.68,0.012143221,1.214322105,1.0162736,0.890235864,0.059635661,0.904408315,83.68,84,31,0.9978,0.9935,0.9956,10.4,10.49,0.0206736,NO_TRADE,0.020764966
4/10/2024,80.52,-0.0384944,-3.849439955,0.984824627,0.820750773,0.076483044,0.892803712,80.52,81,30,0.9803,0.9904,0.9854,0,8.65,-0.000575373,NO_TRADE,0.000583898
4/11/2024,80.44,-0.000994036,-0.099403587,0.982996279,0.826053683,0.075684716,0.894386767,80.47,80,29,0.9755,0.9763,0.9759,9.7,9.25,0.007096279,NO_TRADE,0.007271523
4/12/2024,74.99,-0.070156794,-7.015679359,0.962935919,0.801272204,0.07665249,0.894717424,74.99,76,28,1.0113,1.0138,1.0125,8.7,9.2,-0.049564081,NO_TRADE,0.048952178
4/15/2024,69.83,-0.071291054,-7.129105446,0.998144701,0.861036774,0.073439706,0.897159687,69.83,70,25,0.9677,1.0406,1.0042,8.32,7.85,-0.006055299,NO_TRADE,0.006029973
4/16/2024,70.64,0.011532839,1.153283944,1.021187398,0.904420382,0.070928835,0.899774559,70.64,70,31,0.9389,0.948,0.9435,8.5,7.9,0.077687398,LONG_STRADDLE,0.082339584
4/17/2024,69.16,-0.021173895,-2.117389548,0.997645201,0.878048249,0.069973342,0.901812827,69.16,70,30,0.9726,0.9829,0.9777,7.75,7.85,0.019945201,NO_TRADE,0.020400124
4/18/2024,71.15,0.028367664,2.836766372,0.969941046,0.859469841,0.065015416,0.908684646,71.15,70,29,0.9938,0.993,0.9934,8.95,7.5,-0.023458954,NO_TRADE,0.023614811
4/19/2024,71.36,0.002947164,0.294716374,0.952340332,0.840488495,0.065323056,0.90915849,71.36,71,35,0.9664,0.9554,0.9609,8.35,0,-0.008559668,NO_TRADE,0.00890797
4/22/2024,71.44,0.001120448,0.11204483,0.928535952,0.814065444,0.065782238,0.909677734,71.44,71,32,0.9937,0.9483,0.971,8.35,0,-0.042464048,NO_TRADE,0.043732284
4/23/2024,75.62,0.056862862,5.686286189,0.909614256,0.791792927,0.066134824,0.909819803,75.62,76,31,0.9579,0.9546,0.9563,9.6,0,-0.046685744,NO_TRADE,0.04881914
5/1/2024,87.09,0.049065779,4.906577914,0.933021802,0.821538791,0.060927114,0.907186892,87.17,87,30,0.9602,0.9991,0.9797,0,10.5,-0.046678198,NO_TRADE,0.0476454
5/2/2024,116.5,0.290949206,29.09492063,0.874430464,0.775468345,0.066288757,0.910744693,116.53,92,29,0.7598,0.7805,0.7701,0,1.96,0.104330464,LONG_STRADDLE,0.135476515
5/3/2024,121.67,0.043421189,4.342118879,1.283031553,1.344267795,0.048583573,0.912476844,121.67,121,28,0.7115,0.733,0.7223,11.19,9.55,0.560731553,LONG_STRADDLE,0.776313932
5/6/2024,122.97,0.010627961,1.062796138,1.24072085,1.286913333,0.04526458,0.916451162,122.97,123,25,0.7464,0.7192,0.7328,10.6,9.2,0.50792085,LONG_STRADDLE,0.69312343
5/7/2024,116.66,-0.052676702,-5.267670186,1.203008277,1.235185071,0.04267021,0.920149608,116.65,118,31,0.7186,0.6824,0.7005,9.98,10.4,0.502508277,LONG_STRADDLE,0.71735657
5/8/2024,114.42,-0.019387832,-1.938783249,1.193671388,1.222212428,0.041835586,0.91915157,114.42,114,30,0.6706,0.6909,0.6808,0,9,0.512871388,LONG_STRADDLE,0.753336352
5/9/2024,120.41,0.051026697,5.102669706,1.214070861,1.241200568,0.051759468,0.901290432,120.41,119,29,0.6997,0.6836,0.6917,8.3,8.75,0.522370861,LONG_STRADDLE,0.755198585
5/10/2024,117,-0.028728651,-2.872865111,1.184427052,1.200653078,0.047613277,0.907138147,117,117,28,0.6216,0.628,0.6248,8.1,9.2,0.559627052,LONG_STRADDLE,0.895689904
5/13/2024,116.9,-0.000855066,-0.085506632,1.174981322,1.182600447,0.050738888,0.901293663,116.9,117,25,0.6661,0.6671,0.6666,10,7.69,0.508381322,LONG_STRADDLE,0.762648248
5/14/2024,120.95,0.034058369,3.405836858,1.139335093,1.136404988,0.044048893,0.910135907,120.95,121,31,0.7239,0.7019,0.7129,0,10.35,0.426435093,LONG_STRADDLE,0.59816958
5/15/2024,121.07,0.000991654,0.099165366,1.138128769,1.121990612,0.049796233,0.899980508,121.07,121,30,0.6821,0.6289,0.6555,0,10.69,0.482628769,LONG_STRADDLE,0.736275772
5/16/2024,117.93,-0.026277663,-2.627766262,1.116247465,1.090833531,0.048029398,0.89945669,117.93,118,29,0.6447,0.6402,0.6425,9.2,7.75,0.473747465,LONG_STRADDLE,0.737350141
5/17/2024,117.5,-0.003652895,-0.365289452,1.103055049,1.070483642,0.047447207,0.899061595,117.5,117,28,0.6345,0.6078,0.6211,8.35,8.56,0.481955049,LONG_STRADDLE,0.775970132
5/20/2024,117.5,0,0,1.087944312,1.046220618,0.04687215,0.8985409,117.5,117,25,0.6871,0.6513,0.6692,8.65,6.77,0.418744312,LONG_STRADDLE,0.625738662
5/21/2024,115.03,-0.02124537,-2.124536968,1.061491099,1.021407461,0.041131439,0.908992393,115.03,115,31,0.5941,0.5927,0.5934,8.35,7.85,0.468091099,LONG_STRADDLE,0.788828951
5/22/2024,115.72,0.005980516,0.59805162,1.053628536,1.006708816,0.041481583,0.906166306,115.72,116,30,0.6014,0.6165,0.609,8.9,8.55,0.444628536,LONG_STRADDLE,0.730096118
5/23/2024,109.91,-0.051511631,-5.151163103,1.036089908,0.985636287,0.040079893,0.90834456,109.91,111,29,0.602,0.6141,0.6081,7.4,8.15,0.427989908,LONG_STRADDLE,0.70381501
5/24/2024,109.15,-0.006938766,-0.693876608,1.039713966,0.981677851,0.045746101,0.898047,109.15,109,28,0.575,0.599,0.587,7.8,6.99,0.452713966,LONG_STRADDLE,0.771233332
5/28/2024,104.59,-0.042675138,-4.267513823,1.013719072,0.963892224,0.038866225,0.910383561,104.59,105,31,0.6265,0.6535,0.64,10.52,8.32,0.373719072,LONG_STRADDLE,0.58393605
5/29/2024,105.05,0.004388483,0.438848252,1.016061245,0.954332962,0.045319233,0.8978132,105.05,105,30,0.6465,0.6156,0.631,8.8,7.35,0.385061245,LONG_STRADDLE,0.610239691
5/30/2024,102.39,-0.025647376,-2.56473757,0.9910988,0.93834297,0.038116705,0.909975891,102.39,102,29,0.628,0.6176,0.6228,0,6.07,0.3682988,LONG_STRADDLE,0.591359666
5/31/2024,99.98,-0.023818886,-2.38188856,0.972903976,0.936882246,0.027798469,0.925954142,99.98,100,28,0.6238,0.5625,0.5931,6.25,7,0.379803976,LONG_STRADDLE,0.640370892
6/3/2024,98.96,-0.010254438,-1.02544379,0.963326851,0.924693892,0.028191149,0.92402109,98.96,99,32,0.6186,0.6122,0.6154,7.72,7.76,0.347926851,LONG_STRADDLE,0.565366999
6/4/2024,101.1,0.021394398,2.139439794,0.940380687,0.923856548,0.014894603,0.950044936,101.1,101,31,0.5783,0.6794,0.6288,6.83,0,0.311580687,LONG_STRADDLE,0.49551636
6/5/2024,103.04,0.019007136,1.900713633,0.933813587,0.911749946,0.017061467,0.943968479,103.04,103,30,0.5886,0.5963,0.5924,7.9,6.92,0.341413587,LONG_STRADDLE,0.576322733
6/6/2024,104.67,0.015695282,1.569528151,0.92636814,0.898721451,0.018879326,0.938329333,104.67,105,29,0.5927,0.586,0.5893,7.2,6.9,0.33706814,LONG_STRADDLE,0.571980553
6/7/2024,106.56,0.017895663,1.789566293,0.920975548,0.880493665,0.023551263,0.925318859,106.56,107,28,0.6141,0.6007,0.6074,8.05,7.6,0.313575548,LONG_STRADDLE,0.516258722
6/10/2024,108.05,0.013885876,1.388587616,0.922618982,0.851291858,0.035588395,0.892470884,108.05,108,25,0.6385,0.6408,0.6396,7.65,8.1,0.283018982,LONG_STRADDLE,0.442493718
6/11/2024,104.12,-0.037050003,-3.705000283,0.934490387,0.855426147,0.036499475,0.890227067,104.12,104,31,0.6396,0.6291,0.6343,9.86,7.9,0.300190387,LONG_STRADDLE,0.473262473
6/12/2024,111.07,0.064616553,6.461655305,0.97714383,0.846635915,0.071900437,0.808889387,111.07,109,30,0.6105,0.6226,0.6166,9.8,6.4,0.36054383,LONG_STRADDLE,0.584728885
6/13/2024,106.74,-0.039764662,-3.976466227,0.982318457,0.880812113,0.068722194,0.808762103,106.74,107,29,0.5861,0.6277,0.6069,7.9,7.2,0.375418457,LONG_STRADDLE,0.618583716
6/14/2024,103.06,-0.035084628,-3.508462801,0.98373049,0.887364185,0.070026309,0.804638837,103.06,103,28,0.6055,0.6253,0.6154,6.74,7.25,0.36833049,LONG_STRADDLE,0.598522084
6/17/2024,108.94,0.055485929,5.548592906,0.979263669,0.881157246,0.072378838,0.80511226,108.94,108,25,0.5864,0.6196,0.603,7.4,10.65,0.376263669,LONG_STRADDLE,0.623986183
6/18/2024,110.78,0.016748981,1.674898065,0.985010077,0.899663116,0.072606321,0.797646724,110.78,110,31,0.5984,0.599,0.5987,8.8,7.4,0.386310077,LONG_STRADDLE,0.645248166
6/20/2024,109.85,-0.008430454,-0.843045377,0.973770236,0.877741766,0.071565388,0.802449436,109.85,110,29,0.6095,0.615,0.6122,8,8.5,0.361570236,LONG_STRADDLE,0.59060803
6/21/2024,112.99,0.02818352,2.818352039,0.964033526,0.862132988,0.069240081,0.805370532,112.99,113,35,0.6947,0.6787,0.6867,0,0,0.277333526,LONG_STRADDLE,0.403864171
6/24/2024,119.5,0.056017052,5.601705215,0.956229852,0.847101724,0.072433934,0.804187152,119.5,117,32,0.6696,0.7206,0.6951,10.45,8.4,0.261129852,LONG_STRADDLE,0.375672352
6/25/2024,128.58,0.073234907,7.323490734,0.970053279,0.895779503,0.047005956,0.840677297,128.58,123,31,0.7599,0.7586,0.7593,9.97,8.15,0.210753279,LONG_STRADDLE,0.277562595
6/26/2024,126.6,-0.015518769,-1.5518769,0.968424389,0.909544955,0.064787875,0.791738661,126.6,125,30,0.6638,0.6896,0.6767,11.54,9.75,0.291724389,LONG_STRADDLE,0.43109855
6/27/2024,132.88,0.048413956,4.841395559,0.958782659,0.887728158,0.06663885,0.792999291,132.88,130,29,0.6515,0.7005,0.676,12.2,9.1,0.282782659,LONG_STRADDLE,0.418317543
6/28/2024,128.72,-0.031806963,-3.180696262,0.958191948,0.897451885,0.060843686,0.783367061,128.65,129,28,0.6853,0.7233,0.7043,9.6,10.9,0.253891948,LONG_STRADDLE,0.360488355
7/1/2024,124.35,-0.034539332,-3.453933243,0.969754273,0.871334895,0.276681984,0.040218975,124.35,124,25,0.6056,0.8723,0.7389,9.95,13,0.230854273,LONG_STRADDLE,0.312429656
7/2/2024,127.53,0.025251461,2.525146079,0.992195788,0.902214294,0.25682956,0.061597061,127.53,128,31,0.917,0.8531,0.8851,12.1,14.7,0.107095788,LONG_STRADDLE,0.120998518
7/3/2024,127.84,0.002427851,0.242785098,0.919839004,0.881865955,0.023667745,0.879369212,127.84,128,30,0.8853,0.9503,0.9178,13.52,13.7,0.002039004,NO_TRADE,0.002221621
7/5/2024,128.05,0.001641331,0.164133063,0.942619791,0.858430821,0.067954388,0.760064035,128.05,128,28,0.8913,0.9175,0.9044,13.93,13.7,0.038219791,NO_TRADE,0.042259831
7/8/2024,122.32,-0.045780251,-4.578025102,0.932190974,0.832903547,0.073393049,0.762178449,122.32,124,25,0.9375,0.9307,0.9341,11.5,13.3,-0.001909026,NO_TRADE,0.002043706
7/9/2024,125.7,0.027257554,2.725755398,0.927068461,0.848910247,0.068773636,0.766211919,125.7,126,31,0.9191,0.893,0.906,12.32,0,0.021068461,NO_TRADE,0.023254372
7/10/2024,130.97,0.041070174,4.107017375,0.935205022,0.880895246,0.126620037,0.143480025,130.97,130,30,0.9206,0.924,0.9223,13.48,13.43,0.012905022,NO_TRADE,0.013992217
7/11/2024,129.93,-0.007972445,-0.797244545,0.902776014,0.883907161,0.011215089,0.874700928,129.93,130,29,0.9199,0.9013,0.9106,14.2,13.12,-0.007823986,NO_TRADE,0.008592121
7/12/2024,136.24,0.047422192,4.742219246,1.001369967,0.847349119,0.298573432,1.00E-12,136.24,134,28,0.9343,0.9185,0.9264,14.4,14.23,0.074969967,LONG_STRADDLE,0.08092613
7/15/2024,142.09,0.042042623,4.20426233,0.95524585,0.88303158,0.277401555,0.15247531,142.09,141,25,0.9344,0.9425,0.9384,15.17,14.9,0.01684585,NO_TRADE,0.017951673
7/16/2024,145.03,0.020479958,2.047995792,1.039707028,0.897198896,0.42669432,0.052027101,145.03,145,31,0.8992,0.9049,0.9021,16.05,15.5,0.137607028,LONG_STRADDLE,0.152540769
7/17/2024,133.75,-0.080968232,-8.09682318,0.916876104,0.859673802,0.137621889,1.00E-12,133.75,145,30,0.9031,0.9109,0.907,10.25,21.47,0.009876104,NO_TRADE,0.010888758
7/18/2024,129.18,-0.034765605,-3.476560517,1.04387926,1.135225262,0.411448533,0.061449657,129.18,130,29,0.8781,0.9221,0.9001,13.35,13.43,0.14377926,LONG_STRADDLE,0.159736985
7/19/2024,130.06,0.006789102,0.678910184,0.863302743,0.853439379,0.010074474,0.874832696,130.06,130,28,0.8902,0.8989,0.8946,14.18,12.4,-0.031297257,NO_TRADE,0.034984638
7/22/2024,128.89,-0.009036555,-0.903655502,0.865958891,0.865958891,1.00E-12,0.906608068,128.89,129,32,0.8896,0.8754,0.8825,14.95,0,-0.016541109,NO_TRADE,0.018743466
7/23/2024,129.11,0.001705427,0.170542677,0.864279687,0.864279687,1.00E-12,0.870264498,129.11,129,31,0.9097,0.9131,0.9114,14.95,0,-0.047120313,NO_TRADE,0.051701024
7/24/2024,123.42,-0.045071581,-4.507158129,0.862488552,0.862488552,1.00E-12,0.868944587,123.42,125,30,0.9043,0.8992,0.9018,12.5,12.75,-0.039311448,NO_TRADE,0.043592202
7/25/2024,124.1,0.005494519,0.549451932,0.861863051,0.861863051,1.00E-12,0.870339832,124.1,124,29,0.9056,0.9927,0.9492,15.9,0,-0.087336949,SHORT_STRADDLE,0.092011113
7/26/2024,132.85,0.06813298,6.813298,0.859737806,0.859737806,1.00E-12,0.870527781,132.85,129,28,0.9507,0.9082,0.9294,17.1,14.61,-0.069662194,SHORT_STRADDLE,0.074953943
7/29/2024,127.61,-0.040241934,-4.024193446,0.859712799,0.859625992,7.68E-05,0.868697738,127.61,128,25,0.9572,1.0462,1.0017,15,13.48,-0.141987201,SHORT_STRADDLE,0.141746232
7/30/2024,126.78,-0.006525437,-0.652543689,0.858832351,0.858832351,1.00E-12,0.871044058,126.78,127,31,0.8903,0.8907,0.8905,15.5,0,-0.031667649,NO_TRADE,0.03556165
7/31/2024,133.23,0.049623657,4.962365712,0.85703837,0.85703837,1.00E-12,0.871365173,133.31,131,30,0.8487,0.8734,0.8611,13.75,11.33,-0.00406163,NO_TRADE,0.004716792
8/1/2024,146.52,0.09508498,9.508497994,0.856056418,0.855792259,0.000222317,0.871456396,146.63,138,29,0.573,0.604,0.5885,15.7,0,0.267556418,LONG_STRADDLE,0.454641321
8/2/2024,137.2,-0.065722223,-6.572222262,0.859099965,0.859099965,1.00E-12,0.870449085,137.2,142,35,0.628,0.6289,0.6284,8.6,0,0.230699965,LONG_STRADDLE,0.367122796
8/5/2024,135.34,-0.013649584,-1.364958449,0.859998658,0.859998658,1.00E-12,0.867870083,135.34,135,25,0.6986,0.6966,0.6976,10.29,13,0.162398658,LONG_STRADDLE,0.232796242
8/6/2024,138.95,0.026324025,2.632402538,0.857842408,0.857842408,1.00E-12,0.870877392,138.95,139,31,0.6523,0.6339,0.6431,0,10,0.214742408,LONG_STRADDLE,0.333917599
8/7/2024,128.64,-0.077096351,-7.709635076,0.855327805,0.838046695,0.047817639,0.536909336,128.64,134,30,0.6048,0.6403,0.6226,7.95,9.5,0.232727805,LONG_STRADDLE,0.373799879
8/8/2024,133.41,0.036409288,3.640928776,0.859624199,0.859430384,0.001140542,0.870473317,133.41,133,29,0.5734,0.6286,0.601,10.05,0,0.258624199,LONG_STRADDLE,0.430323127
8/9/2024,135.92,0.018639384,1.863938417,0.857782712,0.853911802,0.042955374,0.552239318,135.92,136,28,0.5726,0.5937,0.5832,10.03,9.8,0.274582712,LONG_STRADDLE,0.470820837
8/12/2024,133.48,-0.018114823,-1.811482348,0.855365372,0.83810315,0.041489797,0.557986576,133.48,133,25,0.584,0.593,0.5885,9.64,0,0.266865372,LONG_STRADDLE,0.453467072
8/13/2024,146.49,0.093005513,9.300551286,0.854451947,0.830429406,0.042651604,0.552691737,146.49,138,31,0.5712,0.5663,0.5687,10.37,7.3,0.285751947,LONG_STRADDLE,0.502465178
8/14/2024,142,-0.031130109,-3.113010914,0.860187874,0.860140775,0.000282994,0.870992776,142,142,30,0.5166,0.5334,0.525,0,0,0.335187874,LONG_STRADDLE,0.638453093
8/15/2024,151.56,0.065154529,6.515452855,0.85948291,0.859367701,0.000367529,0.86981733,151.49,147,29,0.5248,0.5446,0.5347,10,6.9,0.32478291,LONG_STRADDLE,0.607411464
8/16/2024,155.93,0.028425602,2.842560245,0.860246725,0.860234729,5.76E-05,0.870058889,155.93,155,28,0.5093,0.5472,0.5282,10,10.2,0.332046725,LONG_STRADDLE,0.628638252
8/19/2024,155.75,-0.001155031,-0.115503093,0.85904233,0.85904233,1.00E-12,0.871576547,155.75,155,25,0.4749,0.4962,0.4855,8.99,8.3,0.37354233,LONG_STRADDLE,0.769397179
8/20/2024,154.18,-0.010131407,-1.013140664,0.857373575,0.857373575,1.00E-12,0.871641411,154.18,155,31,0.5113,0.5122,0.5118,10.06,9.3,0.345573575,LONG_STRADDLE,0.675212144
8/21/2024,156.77,0.016659012,1.665901205,0.85568054,0.855535764,0.000162587,0.871919996,156.77,157.5,30,0.5057,0.511,0.5083,10,9.45,0.34738054,LONG_STRADDLE,0.683416369
8/22/2024,153.02,-0.024211131,-2.421113128,0.852974588,0.826524244,0.033846224,0.585546669,153.02,152.5,29,0.5191,0.5168,0.5179,11.15,7.9,0.335074588,LONG_STRADDLE,0.646987039
8/23/2024,159.78,0.043229237,4.322923725,0.851393543,0.825630122,0.035071166,0.583799732,159.67,160,28,0.4894,0.4944,0.4919,9.01,9.2,0.359493543,LONG_STRADDLE,0.730826475
8/26/2024,157.99,-0.011266129,-1.126612917,0.850602032,0.849345967,0.001086785,0.872273875,157.99,157.5,25,0.4984,0.4977,0.498,9.5,8.2,0.352602032,LONG_STRADDLE,0.70803621
8/27/2024,158.74,0.004735904,0.473590378,0.84867529,0.847023686,0.001283147,0.872504055,158.74,157.5,31,0.4764,0.4829,0.4796,10.1,9,0.36907529,LONG_STRADDLE,0.769548145
8/28/2024,154.31,-0.028304078,-2.830407758,0.846486634,0.843684267,0.001962565,0.872466519,154.31,155,30,0.5375,0.4929,0.5152,9.8,10.2,0.331286634,LONG_STRADDLE,0.643025299
8/29/2024,150.08,-0.027795081,-2.779508083,0.845376549,0.840932335,0.003104272,0.872176781,150.08,150,29,0.5319,0.5123,0.5221,9.75,8.5,0.323276549,LONG_STRADDLE,0.619185116
8/30/2024,150.62,0.003591623,0.359162342,0.844522571,0.839499848,0.003477247,0.872111431,150.62,150,28,0.4721,0.4707,0.4714,8.9,8.5,0.373122571,LONG_STRADDLE,0.791520091
